11956,2019-01-04 18:32:01.825,2019-01-04 18:32:01.825,<item description>,default-item.jpg,Illiana Lucas,916,100,Stockable,1
11957,2019-01-04 18:32:01.826,2019-01-04 18:32:01.826,<item description>,default-item.jpg,Kenyon Peterson,916,100,Stockable,2
11958,2019-01-04 18:32:01.827,2019-01-04 18:32:01.827,<item description>,default-item.jpg,Hilda Murray,736,100,Consumable,2
11959,2019-01-04 18:32:01.828,2019-01-04 18:32:01.828,<item description>,default-item.jpg,Deborah Brewer,581,100,Consumable,2
11960,2019-01-04 18:32:01.828,2019-01-04 18:32:01.828,<item description>,default-item.jpg,Teegan A. Dillard,636,100,Stockable,3
11961,2019-01-04 18:32:01.829,2019-01-04 18:32:01.829,<item description>,default-item.jpg,Arsenio Q. Wilcox,768,100,Stockable,3
11962,2019-01-04 18:32:01.829,2019-01-04 18:32:01.829,<item description>,default-item.jpg,Amy E. Walsh,249,100,Consumable,5
11963,2019-01-04 18:32:01.83,2019-01-04 18:32:01.83,<item description>,default-item.jpg,Leo Duncan,24,100,Consumable,1
11964,2019-01-04 18:32:01.83,2019-01-04 18:32:01.83,<item description>,default-item.jpg,Tad Case,738,100,Stockable,2
11965,2019-01-04 18:32:01.831,2019-01-04 18:32:01.831,<item description>,default-item.jpg,Abel Mcneil,438,100,Stockable,2
11966,2019-01-04 18:32:01.831,2019-01-04 18:32:01.831,<item description>,default-item.jpg,Dawn Swanson,783,100,Consumable,1
11967,2019-01-04 18:32:01.831,2019-01-04 18:32:01.831,<item description>,default-item.jpg,Delilah E. Neal,177,100,Consumable,4
8315,2019-01-04 18:31:59.836,2019-01-04 18:31:59.836,<item description>,default-item.jpg,Thor Hess,256,100,Consumable,1
11968,2019-01-04 18:32:01.832,2019-01-04 18:32:01.832,<item description>,default-item.jpg,Lana Alston,93,100,Stockable,3
11969,2019-01-04 18:32:01.832,2019-01-04 18:32:01.832,<item description>,default-item.jpg,Skyler N. Bullock,93,100,Stockable,4
11970,2019-01-04 18:32:01.832,2019-01-04 18:32:01.832,<item description>,default-item.jpg,Ramona Bean,692,100,Consumable,1
11971,2019-01-04 18:32:01.833,2019-01-04 18:32:01.833,<item description>,default-item.jpg,Wesley O. Odonnell,720,100,Consumable,5
11972,2019-01-04 18:32:01.833,2019-01-04 18:32:01.833,<item description>,default-item.jpg,Conan V. Lawson,11,100,Stockable,4
11973,2019-01-04 18:32:01.834,2019-01-04 18:32:01.834,<item description>,default-item.jpg,Valentine P. Kline,144,100,Stockable,3
11974,2019-01-04 18:32:01.834,2019-01-04 18:32:01.834,<item description>,default-item.jpg,Adria K. Jacobson,234,100,Consumable,4
11975,2019-01-04 18:32:01.834,2019-01-04 18:32:01.834,<item description>,default-item.jpg,Minerva Q. Carpenter,90,100,Consumable,4
11976,2019-01-04 18:32:01.835,2019-01-04 18:32:01.835,<item description>,default-item.jpg,Ahmed Hays,989,100,Stockable,2
11977,2019-01-04 18:32:01.835,2019-01-04 18:32:01.835,<item description>,default-item.jpg,Amelia Joseph,852,100,Stockable,2
11978,2019-01-04 18:32:01.835,2019-01-04 18:32:01.835,<item description>,default-item.jpg,Louis Phillips,941,100,Consumable,2
11979,2019-01-04 18:32:01.836,2019-01-04 18:32:01.836,<item description>,default-item.jpg,Lana T. Cabrera,72,100,Consumable,1
11980,2019-01-04 18:32:01.836,2019-01-04 18:32:01.836,<item description>,default-item.jpg,Griffith A. Hanson,813,100,Stockable,3
11981,2019-01-04 18:32:01.836,2019-01-04 18:32:01.836,<item description>,default-item.jpg,Grace Burnett,290,100,Stockable,6
11982,2019-01-04 18:32:01.837,2019-01-04 18:32:01.837,<item description>,default-item.jpg,Keegan Russo,44,100,Consumable,4
11983,2019-01-04 18:32:01.837,2019-01-04 18:32:01.837,<item description>,default-item.jpg,Halla Holland,396,100,Consumable,6
11984,2019-01-04 18:32:01.838,2019-01-04 18:32:01.838,<item description>,default-item.jpg,Macy R. Sampson,683,100,Stockable,6
11985,2019-01-04 18:32:01.838,2019-01-04 18:32:01.838,<item description>,default-item.jpg,Maile W. Mcbride,414,100,Stockable,1
11986,2019-01-04 18:32:01.838,2019-01-04 18:32:01.838,<item description>,default-item.jpg,Dana England,86,100,Consumable,6
11987,2019-01-04 18:32:01.839,2019-01-04 18:32:01.839,<item description>,default-item.jpg,Ray C. Barton,509,100,Consumable,6
11988,2019-01-04 18:32:01.839,2019-01-04 18:32:01.839,<item description>,default-item.jpg,Kuame Hodges,403,100,Stockable,3
11989,2019-01-04 18:32:01.839,2019-01-04 18:32:01.839,<item description>,default-item.jpg,Branden Dodson,38,100,Stockable,1
11990,2019-01-04 18:32:01.84,2019-01-04 18:32:01.84,<item description>,default-item.jpg,Mary P. Price,914,100,Consumable,2
11991,2019-01-04 18:32:01.84,2019-01-04 18:32:01.84,<item description>,default-item.jpg,Ramona Powell,133,100,Consumable,5
11992,2019-01-04 18:32:01.84,2019-01-04 18:32:01.84,<item description>,default-item.jpg,Joshua W. Coleman,957,100,Stockable,3
11993,2019-01-04 18:32:01.841,2019-01-04 18:32:01.841,<item description>,default-item.jpg,Macaulay Newton,227,100,Stockable,1
11994,2019-01-04 18:32:01.841,2019-01-04 18:32:01.841,<item description>,default-item.jpg,Fuller Matthews,303,100,Consumable,5
11995,2019-01-04 18:32:01.842,2019-01-04 18:32:01.842,<item description>,default-item.jpg,Xena Bailey,93,100,Consumable,5
11996,2019-01-04 18:32:01.843,2019-01-04 18:32:01.843,<item description>,default-item.jpg,Shellie N. Dejesus,409,100,Stockable,2
11997,2019-01-04 18:32:01.843,2019-01-04 18:32:01.843,<item description>,default-item.jpg,Dexter R. Dixon,183,100,Stockable,6
11998,2019-01-04 18:32:01.844,2019-01-04 18:32:01.844,<item description>,default-item.jpg,Autumn R. Delacruz,527,100,Consumable,3
11999,2019-01-04 18:32:01.844,2019-01-04 18:32:01.844,<item description>,default-item.jpg,Christian Mckay,544,100,Consumable,5
12000,2019-01-04 18:32:01.845,2019-01-04 18:32:01.845,<item description>,default-item.jpg,Rigel C. Blevins,538,100,Stockable,3
12001,2019-01-04 18:32:01.845,2019-01-04 18:32:01.845,<item description>,default-item.jpg,Wade D. Mccarthy,854,100,Stockable,4
12002,2019-01-04 18:32:01.846,2019-01-04 18:32:01.846,<item description>,default-item.jpg,Britanni K. Mcguire,559,100,Consumable,4
12003,2019-01-04 18:32:01.847,2019-01-04 18:32:01.847,<item description>,default-item.jpg,Tanya I. Kline,672,100,Consumable,1
12004,2019-01-04 18:32:01.847,2019-01-04 18:32:01.847,<item description>,default-item.jpg,Gage L. Best,300,100,Stockable,6
12005,2019-01-04 18:32:01.847,2019-01-04 18:32:01.847,<item description>,default-item.jpg,Curran Orr,362,100,Stockable,2
12006,2019-01-04 18:32:01.848,2019-01-04 18:32:01.848,<item description>,default-item.jpg,Yasir Bonner,279,100,Consumable,4
12007,2019-01-04 18:32:01.848,2019-01-04 18:32:01.848,<item description>,default-item.jpg,Jamal L. Pierce,954,100,Consumable,1
12008,2019-01-04 18:32:01.849,2019-01-04 18:32:01.849,<item description>,default-item.jpg,Callie West,712,100,Stockable,3
12009,2019-01-04 18:32:01.849,2019-01-04 18:32:01.849,<item description>,default-item.jpg,Raja K. Leonard,689,100,Stockable,6
12010,2019-01-04 18:32:01.849,2019-01-04 18:32:01.849,<item description>,default-item.jpg,Dai G. Lyons,678,100,Consumable,1
12011,2019-01-04 18:32:01.85,2019-01-04 18:32:01.85,<item description>,default-item.jpg,Karleigh E. Estrada,458,100,Consumable,5
12012,2019-01-04 18:32:01.85,2019-01-04 18:32:01.85,<item description>,default-item.jpg,Rebecca Welch,589,100,Stockable,5
12013,2019-01-04 18:32:01.851,2019-01-04 18:32:01.851,<item description>,default-item.jpg,Nyssa Sampson,611,100,Stockable,5
12014,2019-01-04 18:32:01.851,2019-01-04 18:32:01.851,<item description>,default-item.jpg,Hasad X. Whitney,842,100,Consumable,5
12015,2019-01-04 18:32:01.851,2019-01-04 18:32:01.851,<item description>,default-item.jpg,Alexandra Hayes,103,100,Consumable,5
12016,2019-01-04 18:32:01.852,2019-01-04 18:32:01.852,<item description>,default-item.jpg,Adam F. Bailey,640,100,Stockable,6
12017,2019-01-04 18:32:01.852,2019-01-04 18:32:01.852,<item description>,default-item.jpg,Bert B. Gibbs,810,100,Stockable,4
12018,2019-01-04 18:32:01.852,2019-01-04 18:32:01.852,<item description>,default-item.jpg,Aiko Garcia,619,100,Consumable,4
12019,2019-01-04 18:32:01.853,2019-01-04 18:32:01.853,<item description>,default-item.jpg,Marny Walls,961,100,Consumable,2
12020,2019-01-04 18:32:01.853,2019-01-04 18:32:01.853,<item description>,default-item.jpg,Renee E. Hampton,513,100,Stockable,5
12021,2019-01-04 18:32:01.854,2019-01-04 18:32:01.854,<item description>,default-item.jpg,Ebony Mathis,89,100,Stockable,6
12022,2019-01-04 18:32:01.854,2019-01-04 18:32:01.854,<item description>,default-item.jpg,MacKenzie Vaughan,521,100,Consumable,1
12023,2019-01-04 18:32:01.854,2019-01-04 18:32:01.854,<item description>,default-item.jpg,Jillian Walls,722,100,Consumable,2
12024,2019-01-04 18:32:01.855,2019-01-04 18:32:01.855,<item description>,default-item.jpg,Devin C. Coleman,109,100,Stockable,6
12551,2019-05-18 07:01:59,2019-05-18 07:01:59,yeah,hehe,alfian3,345,100,Consumable,2
12025,2019-01-04 18:32:01.855,2019-01-04 18:32:01.855,<item description>,default-item.jpg,Veda Matthews,380,100,Stockable,6
12026,2019-01-04 18:32:01.855,2019-01-04 18:32:01.855,<item description>,default-item.jpg,Kiara Henson,802,100,Consumable,1
12027,2019-01-04 18:32:01.856,2019-01-04 18:32:01.856,<item description>,default-item.jpg,Mikayla Molina,936,100,Consumable,2
12028,2019-01-04 18:32:01.856,2019-01-04 18:32:01.856,<item description>,default-item.jpg,Holmes I. Blackburn,333,100,Stockable,5
12029,2019-01-04 18:32:01.856,2019-01-04 18:32:01.856,<item description>,default-item.jpg,Vanna Mann,811,100,Stockable,4
12030,2019-01-04 18:32:01.857,2019-01-04 18:32:01.857,<item description>,default-item.jpg,Hollee Reeves,862,100,Consumable,1
12031,2019-01-04 18:32:01.857,2019-01-04 18:32:01.857,<item description>,default-item.jpg,Sebastian T. Fischer,934,100,Consumable,2
12032,2019-01-04 18:32:01.857,2019-01-04 18:32:01.857,<item description>,default-item.jpg,Harding Carroll,722,100,Stockable,1
12033,2019-01-04 18:32:01.858,2019-01-04 18:32:01.858,<item description>,default-item.jpg,Timothy Q. Cole,416,100,Stockable,4
12034,2019-01-04 18:32:01.858,2019-01-04 18:32:01.858,<item description>,default-item.jpg,Anika H. Foley,276,100,Consumable,2
12035,2019-01-04 18:32:01.859,2019-01-04 18:32:01.859,<item description>,default-item.jpg,Raya Hill,945,100,Consumable,6
12036,2019-01-04 18:32:01.86,2019-01-04 18:32:01.86,<item description>,default-item.jpg,Derek B. Ayala,196,100,Stockable,5
12037,2019-01-04 18:32:01.86,2019-01-04 18:32:01.86,<item description>,default-item.jpg,Alana W. Day,810,100,Stockable,6
12038,2019-01-04 18:32:01.861,2019-01-04 18:32:01.861,<item description>,default-item.jpg,Ashton Cline,362,100,Consumable,1
12039,2019-01-04 18:32:01.862,2019-01-04 18:32:01.862,<item description>,default-item.jpg,Mercedes Tran,107,100,Consumable,1
12040,2019-01-04 18:32:01.863,2019-01-04 18:32:01.863,<item description>,default-item.jpg,Laura Rocha,179,100,Stockable,5
12041,2019-01-04 18:32:01.863,2019-01-04 18:32:01.863,<item description>,default-item.jpg,Todd H. Schneider,116,100,Stockable,2
12042,2019-01-04 18:32:01.864,2019-01-04 18:32:01.864,<item description>,default-item.jpg,Baxter Austin,984,100,Consumable,6
12043,2019-01-04 18:32:01.865,2019-01-04 18:32:01.865,<item description>,default-item.jpg,Jameson Walsh,287,100,Consumable,4
12044,2019-01-04 18:32:01.866,2019-01-04 18:32:01.866,<item description>,default-item.jpg,Fulton Gould,968,100,Stockable,1
12045,2019-01-04 18:32:01.867,2019-01-04 18:32:01.867,<item description>,default-item.jpg,Linda Santana,930,100,Stockable,5
12046,2019-01-04 18:32:01.867,2019-01-04 18:32:01.867,<item description>,default-item.jpg,Deborah H. Parsons,286,100,Consumable,2
12047,2019-01-04 18:32:01.868,2019-01-04 18:32:01.868,<item description>,default-item.jpg,Kalia Bolton,170,100,Consumable,6
12048,2019-01-04 18:32:01.868,2019-01-04 18:32:01.868,<item description>,default-item.jpg,Tobias P. Booker,51,100,Stockable,3
12049,2019-01-04 18:32:01.869,2019-01-04 18:32:01.869,<item description>,default-item.jpg,Tyler E. Carson,147,100,Stockable,6
12050,2019-01-04 18:32:01.869,2019-01-04 18:32:01.869,<item description>,default-item.jpg,Anika L. Dickerson,803,100,Consumable,2
12051,2019-01-04 18:32:01.869,2019-01-04 18:32:01.869,<item description>,default-item.jpg,Russell L. Bishop,916,100,Consumable,1
12052,2019-01-04 18:32:01.87,2019-01-04 18:32:01.87,<item description>,default-item.jpg,Maisie E. Marsh,214,100,Stockable,6
12053,2019-01-04 18:32:01.871,2019-01-04 18:32:01.871,<item description>,default-item.jpg,Jarrod I. Mendoza,759,100,Stockable,2
12054,2019-01-04 18:32:01.871,2019-01-04 18:32:01.871,<item description>,default-item.jpg,Xena Reeves,30,100,Consumable,3
12055,2019-01-04 18:32:01.871,2019-01-04 18:32:01.871,<item description>,default-item.jpg,Alexandra N. Bruce,926,100,Consumable,6
12056,2019-01-04 18:32:01.872,2019-01-04 18:32:01.872,<item description>,default-item.jpg,Yetta Vaughan,603,100,Stockable,1
12057,2019-01-04 18:32:01.872,2019-01-04 18:32:01.872,<item description>,default-item.jpg,Bruce H. Lawson,142,100,Stockable,3
12058,2019-01-04 18:32:01.873,2019-01-04 18:32:01.873,<item description>,default-item.jpg,Keane Z. Mcclain,688,100,Consumable,2
12059,2019-01-04 18:32:01.873,2019-01-04 18:32:01.873,<item description>,default-item.jpg,Wilma C. Vargas,381,100,Consumable,6
12060,2019-01-04 18:32:01.873,2019-01-04 18:32:01.873,<item description>,default-item.jpg,Ayanna C. Black,673,100,Stockable,6
12061,2019-01-04 18:32:01.874,2019-01-04 18:32:01.874,<item description>,default-item.jpg,Whilemina C. Meyers,161,100,Stockable,2
12062,2019-01-04 18:32:01.874,2019-01-04 18:32:01.874,<item description>,default-item.jpg,Maryam M. Salinas,666,100,Consumable,2
12063,2019-01-04 18:32:01.874,2019-01-04 18:32:01.874,<item description>,default-item.jpg,Hanae G. Buck,582,100,Consumable,6
12064,2019-01-04 18:32:01.875,2019-01-04 18:32:01.875,<item description>,default-item.jpg,Alan Guerrero,468,100,Stockable,5
12065,2019-01-04 18:32:01.876,2019-01-04 18:32:01.876,<item description>,default-item.jpg,Josephine Black,443,100,Stockable,3
12066,2019-01-04 18:32:01.876,2019-01-04 18:32:01.876,<item description>,default-item.jpg,Jonah F. Harmon,5,100,Consumable,6
12067,2019-01-04 18:32:01.877,2019-01-04 18:32:01.877,<item description>,default-item.jpg,Derek K. Swanson,136,100,Consumable,3
12068,2019-01-04 18:32:01.877,2019-01-04 18:32:01.877,<item description>,default-item.jpg,Holly M. Bryan,881,100,Stockable,2
12069,2019-01-04 18:32:01.878,2019-01-04 18:32:01.878,<item description>,default-item.jpg,Farrah Alexander,394,100,Stockable,1
12070,2019-01-04 18:32:01.878,2019-01-04 18:32:01.878,<item description>,default-item.jpg,Deborah F. Koch,428,100,Consumable,4
12071,2019-01-04 18:32:01.879,2019-01-04 18:32:01.879,<item description>,default-item.jpg,Knox K. Langley,188,100,Consumable,1
12072,2019-01-04 18:32:01.879,2019-01-04 18:32:01.879,<item description>,default-item.jpg,Addison A. Fleming,47,100,Stockable,2
12073,2019-01-04 18:32:01.88,2019-01-04 18:32:01.88,<item description>,default-item.jpg,Inez Reeves,102,100,Stockable,3
12074,2019-01-04 18:32:01.88,2019-01-04 18:32:01.88,<item description>,default-item.jpg,Slade P. Parker,194,100,Consumable,5
12075,2019-01-04 18:32:01.881,2019-01-04 18:32:01.881,<item description>,default-item.jpg,Hayden Weiss,353,100,Consumable,2
12076,2019-01-04 18:32:01.881,2019-01-04 18:32:01.881,<item description>,default-item.jpg,Merrill Hodges,775,100,Stockable,1
12077,2019-01-04 18:32:01.881,2019-01-04 18:32:01.881,<item description>,default-item.jpg,Bryar Z. Rush,648,100,Stockable,1
12078,2019-01-04 18:32:01.882,2019-01-04 18:32:01.882,<item description>,default-item.jpg,Hedley I. Wood,926,100,Consumable,2
12079,2019-01-04 18:32:01.882,2019-01-04 18:32:01.882,<item description>,default-item.jpg,Danielle O. Chambers,494,100,Consumable,3
12080,2019-01-04 18:32:01.883,2019-01-04 18:32:01.883,<item description>,default-item.jpg,Belle Guzman,265,100,Stockable,6
12081,2019-01-04 18:32:01.883,2019-01-04 18:32:01.883,<item description>,default-item.jpg,Austin U. Velasquez,747,100,Stockable,3
12082,2019-01-04 18:32:01.883,2019-01-04 18:32:01.883,<item description>,default-item.jpg,Petra U. Mcknight,759,100,Consumable,4
12083,2019-01-04 18:32:01.884,2019-01-04 18:32:01.884,<item description>,default-item.jpg,Emery Y. Richard,511,100,Consumable,6
12084,2019-01-04 18:32:01.884,2019-01-04 18:32:01.884,<item description>,default-item.jpg,Zephr X. Contreras,758,100,Stockable,5
12085,2019-01-04 18:32:01.884,2019-01-04 18:32:01.884,<item description>,default-item.jpg,Jamalia Shaw,370,100,Stockable,6
12086,2019-01-04 18:32:01.885,2019-01-04 18:32:01.885,<item description>,default-item.jpg,Graham Q. Ortega,24,100,Consumable,5
12087,2019-01-04 18:32:01.885,2019-01-04 18:32:01.885,<item description>,default-item.jpg,Yael A. Bradford,592,100,Consumable,6
12088,2019-01-04 18:32:01.885,2019-01-04 18:32:01.885,<item description>,default-item.jpg,Skyler Brennan,891,100,Stockable,2
12089,2019-01-04 18:32:01.886,2019-01-04 18:32:01.886,<item description>,default-item.jpg,Malik S. Evans,771,100,Stockable,6
12090,2019-01-04 18:32:01.886,2019-01-04 18:32:01.886,<item description>,default-item.jpg,Rhona Reid,700,100,Consumable,5
12091,2019-01-04 18:32:01.887,2019-01-04 18:32:01.887,<item description>,default-item.jpg,Rebecca P. Nielsen,941,100,Consumable,2
12092,2019-01-04 18:32:01.887,2019-01-04 18:32:01.887,<item description>,default-item.jpg,Giselle W. Dudley,176,100,Stockable,2
12093,2019-01-04 18:32:01.887,2019-01-04 18:32:01.887,<item description>,default-item.jpg,Pearl Conrad,583,100,Stockable,6
12094,2019-01-04 18:32:01.888,2019-01-04 18:32:01.888,<item description>,default-item.jpg,Drake Avila,519,100,Consumable,2
12095,2019-01-04 18:32:01.888,2019-01-04 18:32:01.888,<item description>,default-item.jpg,Dylan Mcbride,176,100,Consumable,6
12096,2019-01-04 18:32:01.888,2019-01-04 18:32:01.888,<item description>,default-item.jpg,Harriet Y. Williams,813,100,Stockable,3
12097,2019-01-04 18:32:01.889,2019-01-04 18:32:01.889,<item description>,default-item.jpg,Maite Workman,562,100,Stockable,1
12098,2019-01-04 18:32:01.889,2019-01-04 18:32:01.889,<item description>,default-item.jpg,Nora Z. Booth,822,100,Consumable,3
12099,2019-01-04 18:32:01.889,2019-01-04 18:32:01.889,<item description>,default-item.jpg,Illiana Sandoval,470,100,Consumable,5
12100,2019-01-04 18:32:01.89,2019-01-04 18:32:01.89,<item description>,default-item.jpg,Ayanna Drake,148,100,Stockable,1
12101,2019-01-04 18:32:01.89,2019-01-04 18:32:01.89,<item description>,default-item.jpg,Driscoll Rodriguez,510,100,Stockable,6
12102,2019-01-04 18:32:01.89,2019-01-04 18:32:01.89,<item description>,default-item.jpg,Courtney Lyons,40,100,Consumable,6
12103,2019-01-04 18:32:01.891,2019-01-04 18:32:01.891,<item description>,default-item.jpg,Aquila D. Sloan,554,100,Consumable,3
12104,2019-01-04 18:32:01.892,2019-01-04 18:32:01.892,<item description>,default-item.jpg,Leonard Burch,893,100,Stockable,2
12105,2019-01-04 18:32:01.893,2019-01-04 18:32:01.893,<item description>,default-item.jpg,Maya Russell,428,100,Stockable,4
12106,2019-01-04 18:32:01.893,2019-01-04 18:32:01.893,<item description>,default-item.jpg,Troy Q. Vance,171,100,Consumable,4
12107,2019-01-04 18:32:01.894,2019-01-04 18:32:01.894,<item description>,default-item.jpg,TaShya Molina,946,100,Consumable,3
12108,2019-01-04 18:32:01.895,2019-01-04 18:32:01.895,<item description>,default-item.jpg,Boris Beck,378,100,Stockable,4
12109,2019-01-04 18:32:01.895,2019-01-04 18:32:01.895,<item description>,default-item.jpg,Alvin Martin,24,100,Stockable,6
12110,2019-01-04 18:32:01.896,2019-01-04 18:32:01.896,<item description>,default-item.jpg,TaShya Bolton,266,100,Consumable,5
12111,2019-01-04 18:32:01.897,2019-01-04 18:32:01.897,<item description>,default-item.jpg,Melodie K. Maddox,474,100,Consumable,4
12112,2019-01-04 18:32:01.897,2019-01-04 18:32:01.897,<item description>,default-item.jpg,Aretha Lucas,979,100,Stockable,2
12113,2019-01-04 18:32:01.898,2019-01-04 18:32:01.898,<item description>,default-item.jpg,Ori L. Paul,682,100,Stockable,3
12114,2019-01-04 18:32:01.899,2019-01-04 18:32:01.899,<item description>,default-item.jpg,Phoebe M. Deleon,902,100,Consumable,3
12115,2019-01-04 18:32:01.899,2019-01-04 18:32:01.899,<item description>,default-item.jpg,Rosalyn Carlson,373,100,Consumable,6
